Story	BayID	SecID	StnLoc	Status	AsTopCombo	AsMinTop	AsTop	AsBotCombo	AsMinBot	AsBot	VCombo	VRebar	TLngCombo	TLngRebar	TTrnCombo	TTrnRebar	ErrMsg	WarnMsg
14F	B218	B60X80C28	     3.450	No Message	USS06	    0.001033	    0.001033	USS04	    0.001113	    0.001113	USS79S	    0.001087	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     3.550	No Message	USS06	    0.001033	    0.001033	USS04	    0.001148	    0.001148	USS79S	    0.001080	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     3.650	No Message	USS06	    0.001033	    0.001033	USS04	    0.001183	    0.001183	USS79S	    0.001072	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     3.750	No Message	USS06	    0.001033	    0.001033	USS04	    0.001215	    0.001215	USS79S	    0.001065	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     3.850	No Message	USS06	    0.001033	    0.001033	USS04	    0.001247	    0.001247	USS79S	    0.001057	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     3.950	No Message	USS06	    0.001033	    0.001033	USS04	    0.001277	    0.001277	USS79S	    0.001050	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     3.950	No Message	USS06	    0.001033	    0.001033	USS04	    0.001277	    0.001277	USS79S	    0.001018	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.048	No Message	USS06	    0.001033	    0.001033	USS04	    0.001300	    0.001300	USS79S	    0.001011	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.146	No Message	USS06	    0.001033	    0.001033	USS04	    0.001322	    0.001322	USS79S	    0.001003	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.243	No Message	USS06	    0.001033	    0.001033	USS04	    0.001342	    0.001342	USS79S	    0.000995	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.341	No Message	USS06	    0.001033	    0.001033	USS04	    0.001361	    0.001361	USS79S	    0.000987	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.439	No Message	USS06	    0.001033	    0.001033	USS04	    0.001379	    0.001379	USS79S	    0.000978	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.537	No Message	USS06	    0.001033	    0.001033	USS04	    0.001395	    0.001395	USS79S	    0.000969	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.635	No Message	USS06	    0.001033	    0.001033	USS04	    0.001406	    0.001406	USS79S	    0.000960	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.733	No Message	USS06	    0.001033	    0.001033	USS05	    0.001406	    0.001406	USS79S	    0.000950	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.830	No Message	USS06	    0.001033	    0.001033	USS05	    0.001406	    0.001406	USS79S	    0.000940	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     4.928	No Message	USS06	    0.001033	    0.001033	USS05	    0.001406	    0.001406	USS79S	    0.000930	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.026	No Message	USS06	    0.001033	    0.001033	USS05	    0.001406	    0.001406	USS79S	    0.000920	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.124	No Message	USS06	    0.001033	    0.001033	USS05	    0.001406	    0.001406	USS79S	    0.000910	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.222	No Message	USS06	    0.001033	    0.001033	USS68S	    0.001406	    0.001406	USS79S	    0.000900	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.320	No Message	USS06	    0.001033	    0.001033	USS70S	    0.001406	    0.001406	USS79S	    0.000891	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.417	No Message	USS06	    0.001033	    0.001033	USS70S	    0.001406	    0.001406	USS79S	    0.000883	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.515	No Message	USS06	    0.001033	    0.001033	USS70S	    0.001406	    0.001406	USS79S	    0.000875	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.613	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000868	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.711	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000861	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.809	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000855	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     5.907	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000849	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.004	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000845	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.102	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000840	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.200	No Message	USS06	    0.001033	    0.001033	USS02	    0.001406	    0.001407	USS79S	    0.000837	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.200	No Message	USS06	    0.001033	    0.001033	USS02	    0.001406	    0.001407	USS79S	    0.000863	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.299	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000867	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.398	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000871	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.496	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000876	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.595	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000882	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.694	No Message	USS06	    0.001033	    0.001033	USS74S	    0.001406	    0.001406	USS79S	    0.000888	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.793	No Message	USS06	    0.001033	    0.001033	USS72S	    0.001406	    0.001406	USS79S	    0.000895	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.892	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000902	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     6.990	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000910	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.089	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000919	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.188	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000928	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.287	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000938	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.386	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000947	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.485	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000956	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.583	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000965	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.682	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000974	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.781	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000982	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.880	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000990	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     7.979	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.000998	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.077	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.001005	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.176	No Message	USS06	    0.001033	    0.001033	USS69S	    0.001406	    0.001406	USS79S	    0.001012	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.275	No Message	USS06	    0.001033	    0.001033	USS68S	    0.001406	    0.001406	USS79S	    0.001019	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.275	No Message	USS06	    0.001033	    0.001033	USS68S	    0.001406	    0.001406	USS79S	    0.001090	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.373	No Message	USS06	    0.001033	    0.001033	USS14	    0.001406	    0.001406	USS79S	    0.001097	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.471	No Message	USS06	    0.001033	    0.001033	USS14	    0.001406	    0.001406	USS79S	    0.001104	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.570	No Message	USS06	    0.001033	    0.001033	USS06	    0.001406	    0.001406	USS79S	    0.001112	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.668	No Message	USS06	    0.001033	    0.001033	USS06	    0.001391	    0.001391	USS79S	    0.001119	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.766	No Message	USS06	    0.001033	    0.001033	USS06	    0.001360	    0.001360	USS79S	    0.001127	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.864	No Message	USS44	    0.001056	    0.001056	USS06	    0.001329	    0.001329	USS79S	    0.001135	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     8.963	No Message	USS44	    0.001149	    0.001149	USS06	    0.001296	    0.001296	USS79S	    0.001144	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.061	No Message	USS44	    0.001243	    0.001243	USS06	    0.001261	    0.001261	USS79S	    0.001153	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.159	No Message	USS04	    0.001364	    0.001364	USS46	    0.001250	    0.001250	USS79S	    0.001162	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.257	No Message	USS44	    0.001406	    0.001406	USS46	    0.001240	    0.001240	USS79S	    0.001171	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.355	No Message	USS77S	    0.001406	    0.001406	USS46	    0.001230	    0.001230	USS79S	    0.001181	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.454	No Message	USS77S	    0.001406	    0.001406	USS46	    0.001218	    0.001218	USS79S	    0.001191	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.552	No Message	USS04	    0.001406	    0.001409	USS46	    0.001206	    0.001206	USS79S	    0.001201	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.650	No Message	USS04	    0.001406	    0.001510	USS46	    0.001192	    0.001192	USS79S	    0.001212	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.748	No Message	USS04	    0.001406	    0.001613	USS46	    0.001176	    0.001176	USS79S	    0.001223	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.846	No Message	USS04	    0.001406	    0.001718	USS46	    0.001160	    0.001160	USS79S	    0.001234	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	     9.945	No Message	USS04	    0.001406	    0.001825	USS46	    0.001142	    0.001142	USS79S	    0.001244	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.043	No Message	USS04	    0.001406	    0.001933	USS46	    0.001124	    0.001124	USS79S	    0.001255	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.141	No Message	USS04	    0.001406	    0.002044	USS46	    0.001104	    0.001104	USS79S	    0.001266	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.239	No Message	USS04	    0.001406	    0.002157	USS46	    0.001082	    0.001082	USS79S	    0.001277	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.338	No Message	USS04	    0.001406	    0.002272	USS46	    0.001060	    0.001060	USS79S	    0.001287	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.436	No Message	USS04	    0.001406	    0.002389	USS46	    0.001036	    0.001036	USS79S	    0.001298	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.534	No Message	USS04	    0.001406	    0.002508	USS06	    0.001033	    0.001033	USS79S	    0.001308	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.632	No Message	USS04	    0.001406	    0.002629	USS06	    0.001033	    0.001033	USS79S	    0.001317	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.730	No Message	USS04	    0.001406	    0.002752	USS06	    0.001033	    0.001033	USS79S	    0.001326	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.829	No Message	USS04	    0.001406	    0.002877	USS06	    0.001033	    0.001033	USS79S	    0.001335	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    10.927	No Message	USS04	    0.001406	    0.003004	USS06	    0.001033	    0.001033	USS79S	    0.001342	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
14F	B218	B60X80C28	    11.025	No Message	USS04	    0.001406	    0.003133	USS04	    0.001406	    0.001511	USS79S	    0.001350	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
