Story	BayID	SecID	StnLoc	Status	AsTopCombo	AsMinTop	AsTop	AsBotCombo	AsMinBot	AsBot	VCombo	VRebar	TLngCombo	TLngRebar	TTrnCombo	TTrnRebar	ErrMsg	WarnMsg
3F	B81	B80X130C420	     0.900	No Message	USS07	    0.003633	    0.008637	USS45	    0.003633	    0.007289	USS74S	    0.004376	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.000	No Message	USS07	    0.003633	    0.008332	USS45	    0.003633	    0.007094	USS74S	    0.004364	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.100	No Message	USS07	    0.003633	    0.008029	USS45	    0.003633	    0.006898	USS74S	    0.004352	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.200	No Message	USS07	    0.003633	    0.007729	USS45	    0.003633	    0.006702	USS74S	    0.004340	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.300	No Message	USS07	    0.003633	    0.007430	USS45	    0.003633	    0.006506	USS74S	    0.004327	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.400	No Message	USS07	    0.003633	    0.007135	USS45	    0.003633	    0.006310	USS74S	    0.004313	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.500	No Message	USS07	    0.003633	    0.006841	USS45	    0.003633	    0.006114	USS74S	    0.004299	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.600	No Message	USS07	    0.003633	    0.006550	USS45	    0.003633	    0.005918	USS74S	    0.004285	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.700	No Message	USS07	    0.003633	    0.006262	USS45	    0.003633	    0.005722	USS74S	    0.004270	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.800	No Message	USS07	    0.003633	    0.005975	USS45	    0.003633	    0.005525	USS74S	    0.004255	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     1.900	No Message	USS07	    0.003633	    0.005692	USS45	    0.003633	    0.005328	USS74S	    0.004239	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.000	No Message	USS07	    0.003633	    0.005410	USS45	    0.003633	    0.005132	USS74S	    0.004223	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.100	No Message	USS07	    0.003633	    0.005132	USS45	    0.003633	    0.004934	USS74S	    0.004206	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.200	No Message	USS07	    0.003633	    0.004855	USS45	    0.003633	    0.004737	USS74S	    0.004189	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.300	No Message	USS15	    0.003633	    0.004582	USS37	    0.003633	    0.004540	USS74S	    0.004172	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.400	No Message	USS15	    0.003633	    0.004312	USS37	    0.003633	    0.004344	USS74S	    0.004156	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.500	No Message	USS15	    0.003633	    0.004045	USS37	    0.003633	    0.004148	USS74S	    0.004139	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.600	No Message	USS47	    0.003633	    0.003797	USS05	    0.003633	    0.003968	USS74S	    0.004124	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.700	No Message	USS77S	    0.003633	    0.003633	USS05	    0.003633	    0.003793	USS74S	    0.004108	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.800	No Message	USS77S	    0.003633	    0.003633	USS77S	    0.003633	    0.003633	USS74S	    0.004094	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     2.900	No Message	USS77S	    0.003633	    0.003633	USS77S	    0.003633	    0.003633	USS74S	    0.004079	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.000	No Message	USS77S	    0.003633	    0.003633	USS77S	    0.003633	    0.003633	USS74S	    0.004065	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.100	No Message	USS47	    0.003469	    0.003469	USS77S	    0.003633	    0.003633	USS74S	    0.004052	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.200	No Message	USS47	    0.003156	    0.003156	USS77S	    0.003633	    0.003633	USS74S	    0.004039	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.300	No Message	USS07	    0.003136	    0.003136	USS05	    0.003631	    0.003631	USS74S	    0.004027	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.400	No Message	USS07	    0.003136	    0.003136	USS05	    0.003391	    0.003391	USS74S	    0.004015	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.500	No Message	USS07	    0.003136	    0.003136	USS05	    0.003149	    0.003149	USS74S	    0.004003	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.600	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003992	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.700	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003981	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.800	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003971	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     3.900	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003961	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.000	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003952	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.100	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003943	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.200	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003935	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.300	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003927	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.400	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003920	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.400	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003811	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.500	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003818	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.600	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003826	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.700	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003834	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.800	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003843	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     4.900	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003852	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.000	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003862	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.100	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003872	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.200	No Message	USS07	    0.003136	    0.003136	USS07	    0.003136	    0.003136	USS74S	    0.003883	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.300	No Message	USS07	    0.003136	    0.003136	USS07	    0.003255	    0.003255	USS74S	    0.003894	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.400	No Message	USS07	    0.003136	    0.003136	USS07	    0.003509	    0.003509	USS74S	    0.003905	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.500	No Message	USS07	    0.003136	    0.003136	USS69S	    0.003633	    0.003633	USS74S	    0.003917	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.600	No Message	USS07	    0.003136	    0.003136	USS77S	    0.003633	    0.003633	USS74S	    0.003930	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.700	No Message	USS45	    0.003430	    0.003430	USS77S	    0.003633	    0.003633	USS74S	    0.003943	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.800	No Message	USS77S	    0.003633	    0.003633	USS77S	    0.003633	    0.003633	USS74S	    0.003956	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     5.900	No Message	USS77S	    0.003633	    0.003633	USS77S	    0.003633	    0.003633	USS74S	    0.003970	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.000	No Message	USS77S	    0.003633	    0.003633	USS07	    0.003633	    0.003763	USS74S	    0.003984	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.100	No Message	USS77S	    0.003633	    0.003633	USS07	    0.003633	    0.003949	USS74S	    0.003999	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.200	No Message	USS45	    0.003633	    0.003757	USS07	    0.003633	    0.004134	USS74S	    0.004014	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.300	No Message	USS45	    0.003633	    0.003998	USS07	    0.003633	    0.004318	USS74S	    0.004030	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.400	No Message	USS45	    0.003633	    0.004240	USS07	    0.003633	    0.004502	USS74S	    0.004046	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.500	No Message	USS45	    0.003633	    0.004484	USS07	    0.003633	    0.004684	USS74S	    0.004063	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.600	No Message	USS45	    0.003633	    0.004730	USS07	    0.003633	    0.004866	USS74S	    0.004080	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.700	No Message	USS45	    0.003633	    0.004977	USS07	    0.003633	    0.005047	USS74S	    0.004097	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.800	No Message	USS37	    0.003633	    0.005228	USS15	    0.003633	    0.005228	USS74S	    0.004114	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     6.900	No Message	USS37	    0.003633	    0.005480	USS15	    0.003633	    0.005409	USS74S	    0.004130	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.000	No Message	USS37	    0.003633	    0.005735	USS15	    0.003633	    0.005589	USS74S	    0.004146	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.100	No Message	USS05	    0.003633	    0.005998	USS47	    0.003633	    0.005776	USS74S	    0.004161	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.200	No Message	USS05	    0.003633	    0.006276	USS47	    0.003633	    0.005974	USS74S	    0.004176	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.300	No Message	USS05	    0.003633	    0.006556	USS47	    0.003633	    0.006173	USS74S	    0.004190	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.400	No Message	USS05	    0.003633	    0.006839	USS47	    0.003633	    0.006371	USS74S	    0.004204	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.500	No Message	USS05	    0.003633	    0.007123	USS47	    0.003633	    0.006570	USS74S	    0.004217	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.600	No Message	USS05	    0.003633	    0.007410	USS47	    0.003633	    0.006768	USS74S	    0.004230	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.700	No Message	USS05	    0.003633	    0.007700	USS47	    0.003633	    0.006966	USS74S	    0.004243	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.800	No Message	USS05	    0.003633	    0.007991	USS47	    0.003633	    0.007164	USS74S	    0.004255	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     7.900	No Message	USS05	    0.003633	    0.008285	USS47	    0.003633	    0.007362	USS74S	    0.004266	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     8.000	No Message	USS05	    0.003633	    0.008581	USS47	    0.003633	    0.007560	USS74S	    0.004278	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     8.100	No Message	USS05	    0.003633	    0.008879	USS47	    0.003633	    0.007758	USS74S	    0.004288	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     8.200	No Message	USS05	    0.003633	    0.009180	USS47	    0.003633	    0.007956	USS74S	    0.004298	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B81	B80X130C420	     8.300	No Message	USS05	    0.003633	    0.009482	USS47	    0.003633	    0.008153	USS74S	    0.004308	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     0.700	No Message	USS07	    0.002515	    0.008307	USS45	    0.002515	    0.004303	USS74S	    0.004675	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     0.800	No Message	USS07	    0.002515	    0.007949	USS45	    0.002515	    0.004234	USS74S	    0.004656	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     0.900	No Message	USS07	    0.002515	    0.007594	USS45	    0.002515	    0.004164	USS74S	    0.004636	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.000	No Message	USS07	    0.002515	    0.007245	USS45	    0.002515	    0.004094	USS74S	    0.004615	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.100	No Message	USS07	    0.002515	    0.006900	USS45	    0.002515	    0.004022	USS74S	    0.004592	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.200	No Message	USS07	    0.002515	    0.006559	USS45	    0.002515	    0.003950	USS74S	    0.004569	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.300	No Message	USS07	    0.002515	    0.006223	USS45	    0.002515	    0.003877	USS74S	    0.004543	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.400	No Message	USS07	    0.002515	    0.005892	USS45	    0.002515	    0.003803	USS74S	    0.004517	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.500	No Message	USS07	    0.002515	    0.005565	USS45	    0.002515	    0.003727	USS74S	    0.004489	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.600	No Message	USS07	    0.002515	    0.005243	USS45	    0.002515	    0.003651	USS74S	    0.004460	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.700	No Message	USS07	    0.002515	    0.004925	USS45	    0.002515	    0.003573	USS74S	    0.004429	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.800	No Message	USS07	    0.002515	    0.004613	USS45	    0.002515	    0.003495	USS74S	    0.004397	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     1.900	No Message	USS07	    0.002515	    0.004305	USS45	    0.002515	    0.003415	USS74S	    0.004364	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.000	No Message	USS07	    0.002515	    0.004002	USS45	    0.002515	    0.003333	USS74S	    0.004329	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.100	No Message	USS07	    0.002515	    0.003703	USS45	    0.002515	    0.003251	USS74S	    0.004294	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.200	No Message	USS07	    0.002515	    0.003410	USS45	    0.002515	    0.003167	USS74S	    0.004256	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.300	No Message	USS15	    0.002515	    0.003123	USS37	    0.002515	    0.003084	USS74S	    0.004219	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.400	No Message	USS15	    0.002515	    0.002844	USS37	    0.002515	    0.003003	USS74S	    0.004183	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.500	No Message	USS47	    0.002515	    0.002614	USS05	    0.002515	    0.002965	USS74S	    0.004149	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.600	No Message	USS77S	    0.002515	    0.002515	USS05	    0.002515	    0.002944	USS74S	    0.004115	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.700	No Message	USS77S	    0.002515	    0.002515	USS05	    0.002515	    0.002921	USS74S	    0.004083	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.800	No Message	USS77S	    0.002515	    0.002515	USS05	    0.002515	    0.002895	USS74S	    0.004053	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     2.900	No Message	USS69S	    0.002515	    0.002515	USS05	    0.002515	    0.002867	USS74S	    0.004024	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.000	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003006	USS74S	    0.003996	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.100	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003166	USS74S	    0.003969	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.200	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003324	USS74S	    0.003944	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.300	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003480	USS74S	    0.003920	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.400	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003633	USS74S	    0.003898	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.500	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003784	USS74S	    0.003876	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.600	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003933	USS74S	    0.003857	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.700	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004081	USS74S	    0.003838	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.800	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004227	USS74S	    0.003821	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     3.900	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004372	USS74S	    0.003805	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.000	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004515	USS74S	    0.003790	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.100	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004658	USS74S	    0.003777	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.200	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004800	USS74S	    0.003765	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.300	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004941	USS74S	    0.003755	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.400	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.005081	USS74S	    0.003746	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.400	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.005081	USS74S	    0.003732	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.500	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004935	USS74S	    0.003741	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.600	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004788	USS74S	    0.003751	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.700	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004641	USS74S	    0.003763	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.800	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004492	USS74S	    0.003776	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     4.900	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004343	USS74S	    0.003791	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.000	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004193	USS74S	    0.003807	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.100	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.004041	USS74S	    0.003824	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.200	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003888	USS74S	    0.003843	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.300	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003733	USS74S	    0.003862	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.400	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003576	USS74S	    0.003884	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.500	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003418	USS74S	    0.003906	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.600	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003257	USS74S	    0.003930	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.700	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.003094	USS74S	    0.003955	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.800	No Message	USS69S	    0.002515	    0.002515	USS02	    0.002515	    0.002928	USS74S	    0.003982	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     5.900	No Message	USS69S	    0.002515	    0.002515	USS07	    0.002515	    0.002879	USS74S	    0.004010	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.000	No Message	USS77S	    0.002515	    0.002515	USS07	    0.002515	    0.002909	USS74S	    0.004039	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.100	No Message	USS77S	    0.002515	    0.002515	USS07	    0.002515	    0.002936	USS74S	    0.004069	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.200	No Message	USS77S	    0.002515	    0.002515	USS07	    0.002515	    0.002962	USS74S	    0.004101	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.300	No Message	USS45	    0.002515	    0.002678	USS07	    0.002515	    0.002984	USS74S	    0.004135	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.400	No Message	USS45	    0.002515	    0.002892	USS07	    0.002515	    0.003003	USS74S	    0.004169	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.500	No Message	USS37	    0.002515	    0.003114	USS15	    0.002515	    0.003025	USS74S	    0.004205	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.600	No Message	USS05	    0.002515	    0.003362	USS47	    0.002515	    0.003068	USS74S	    0.004242	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.700	No Message	USS05	    0.002515	    0.003654	USS47	    0.002515	    0.003147	USS74S	    0.004280	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.800	No Message	USS05	    0.002515	    0.003951	USS47	    0.002515	    0.003226	USS74S	    0.004315	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     6.900	No Message	USS05	    0.002515	    0.004252	USS47	    0.002515	    0.003303	USS74S	    0.004350	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.000	No Message	USS05	    0.002515	    0.004558	USS47	    0.002515	    0.003379	USS74S	    0.004383	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.100	No Message	USS05	    0.002515	    0.004869	USS47	    0.002515	    0.003454	USS74S	    0.004415	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.200	No Message	USS05	    0.002515	    0.005185	USS47	    0.002515	    0.003527	USS74S	    0.004446	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.300	No Message	USS05	    0.002515	    0.005505	USS47	    0.002515	    0.003599	USS74S	    0.004475	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
3F	B163	B80X90C420	     7.400	No Message	USS05	    0.002515	    0.005830	USS47	    0.002515	    0.003671	USS74S	    0.004503	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
